,Data_Source,Date,compound,neg,neu,pos,tweet
1249,@CNN,2017-12-11,-0.296,0.104,0.896,0.0,51
1250,@CNN,2017-12-11,0.0,0.0,1.0,0.0,50
1251,@CNN,2017-12-11,0.0,0.0,1.0,0.0,49
1252,@CNN,2017-12-11,-0.7096,0.258,0.742,0.0,48
1253,@CNN,2017-12-11,-0.4019,0.124,0.876,0.0,47
1254,@CNN,2017-12-11,0.0,0.0,1.0,0.0,46
1255,@CNN,2017-12-11,0.0,0.0,1.0,0.0,45
1256,@CNN,2017-12-11,-0.8591,0.388,0.612,0.0,44
1257,@CNN,2017-12-11,0.5423,0.0,0.83,0.17,43
1258,@CNN,2017-12-11,-0.4588,0.176,0.824,0.0,42
1259,@CNN,2017-12-11,0.0,0.0,1.0,0.0,41
1260,@CNN,2017-12-11,0.0,0.0,1.0,0.0,40
1261,@CNN,2017-12-11,-0.3612,0.132,0.868,0.0,39
1262,@CNN,2017-12-11,-0.296,0.109,0.891,0.0,38
1263,@CNN,2017-12-11,-0.6908,0.251,0.749,0.0,37
1264,@CNN,2017-12-11,0.25,0.094,0.726,0.179,36
1265,@CNN,2017-12-11,0.0,0.0,1.0,0.0,35
1266,@CNN,2017-12-11,-0.296,0.104,0.896,0.0,34
1267,@CNN,2017-12-11,0.0258,0.0,0.939,0.061,33
1268,@CNN,2017-12-11,0.0,0.0,1.0,0.0,32
1269,@CNN,2017-12-11,0.6124,0.074,0.698,0.229,31
1270,@CNN,2017-12-11,0.3612,0.0,0.857,0.143,30
1271,@CNN,2017-12-11,0.0,0.0,1.0,0.0,29
1272,@CNN,2017-12-11,0.0,0.0,1.0,0.0,28
1273,@CNN,2017-12-11,-0.4939,0.127,0.873,0.0,27
1274,@CNN,2017-12-11,0.0,0.0,1.0,0.0,26
1275,@CNN,2017-12-11,0.0772,0.0,0.909,0.091,25
1276,@CNN,2017-12-11,0.0,0.0,1.0,0.0,24
1277,@CNN,2017-12-11,-0.0772,0.085,0.915,0.0,23
1278,@CNN,2017-12-11,0.7845,0.0,0.635,0.365,22
1279,@CNN,2017-12-11,-0.0772,0.174,0.671,0.154,21
1280,@CNN,2017-12-11,-0.4019,0.124,0.876,0.0,20
1281,@CNN,2017-12-11,0.5574,0.0,0.765,0.235,19
1282,@CNN,2017-12-11,0.7783,0.0,0.673,0.327,18
1283,@CNN,2017-12-11,0.0,0.0,1.0,0.0,17
1284,@CNN,2017-12-11,0.5983,0.0,0.822,0.178,16
1285,@CNN,2017-12-11,0.0,0.0,1.0,0.0,15
1286,@CNN,2017-12-11,0.25,0.0,0.9,0.1,14
1287,@CNN,2017-12-11,0.0,0.0,1.0,0.0,13
1288,@CNN,2017-12-11,0.5574,0.0,0.69,0.31,12
1289,@CNN,2017-12-11,0.0,0.0,1.0,0.0,11
1290,@CNN,2017-12-11,0.4466,0.0,0.816,0.184,10
1291,@CNN,2017-12-11,0.0,0.0,1.0,0.0,9
1292,@CNN,2017-12-11,0.8074,0.0,0.644,0.356,8
1293,@CNN,2017-12-11,0.0,0.0,1.0,0.0,7
1294,@CNN,2017-12-11,-0.6705,0.191,0.809,0.0,6
1295,@CNN,2017-12-11,0.0,0.0,1.0,0.0,5
1296,@CNN,2017-12-11,-0.802,0.31,0.69,0.0,4
1297,@CNN,2017-12-11,-0.7096,0.258,0.742,0.0,3
1298,@CNN,2017-12-11,-0.5719,0.198,0.802,0.0,2
1299,@CNN,2017-12-11,0.0772,0.0,0.936,0.064,1
1300,@FoxNews,2017-12-11,0.0516,0.138,0.714,0.148,100
1301,@FoxNews,2017-12-11,0.6249,0.0,0.709,0.291,99
1302,@FoxNews,2017-12-11,-0.2263,0.176,0.72,0.104,98
1303,@FoxNews,2017-12-11,-0.8316,0.441,0.479,0.08,97
1304,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,96
1305,@FoxNews,2017-12-11,-0.2732,0.204,0.659,0.138,95
1306,@FoxNews,2017-12-11,-0.6597,0.375,0.625,0.0,94
1307,@FoxNews,2017-12-11,-0.3818,0.271,0.729,0.0,93
1308,@FoxNews,2017-12-11,0.6794,0.0,0.741,0.259,92
1309,@FoxNews,2017-12-11,0.2732,0.0,0.9,0.1,91
1310,@FoxNews,2017-12-11,-0.9413,0.497,0.503,0.0,90
1311,@FoxNews,2017-12-11,0.7777,0.0,0.606,0.394,89
1312,@FoxNews,2017-12-11,0.0,0.139,0.723,0.139,88
1313,@FoxNews,2017-12-11,-0.4767,0.147,0.853,0.0,87
1314,@FoxNews,2017-12-11,-0.0772,0.133,0.751,0.116,86
1315,@FoxNews,2017-12-11,-0.8074,0.399,0.601,0.0,85
1316,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,84
1317,@FoxNews,2017-12-11,0.2263,0.0,0.909,0.091,83
1318,@FoxNews,2017-12-11,-0.7269,0.478,0.335,0.187,82
1319,@FoxNews,2017-12-11,-0.25,0.287,0.549,0.165,81
1320,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,80
1321,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,79
1322,@FoxNews,2017-12-11,-0.4767,0.22,0.78,0.0,78
1323,@FoxNews,2017-12-11,-0.6808,0.359,0.641,0.0,77
1324,@FoxNews,2017-12-11,-0.4767,0.256,0.744,0.0,76
1325,@FoxNews,2017-12-11,0.6249,0.0,0.709,0.291,75
1326,@FoxNews,2017-12-11,-0.2732,0.16,0.84,0.0,74
1327,@FoxNews,2017-12-11,0.5719,0.0,0.812,0.188,73
1328,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,72
1329,@FoxNews,2017-12-11,-0.2732,0.245,0.581,0.174,71
1330,@FoxNews,2017-12-11,0.2263,0.0,0.863,0.137,70
1331,@FoxNews,2017-12-11,-0.296,0.178,0.696,0.126,69
1332,@FoxNews,2017-12-11,-0.25,0.287,0.549,0.165,68
1333,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,67
1334,@FoxNews,2017-12-11,0.4215,0.0,0.823,0.177,66
1335,@FoxNews,2017-12-11,0.0772,0.0,0.86,0.14,65
1336,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,64
1337,@FoxNews,2017-12-11,-0.296,0.145,0.855,0.0,63
1338,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,62
1339,@FoxNews,2017-12-11,-0.2263,0.176,0.72,0.104,61
1340,@FoxNews,2017-12-11,-0.8481,0.406,0.594,0.0,60
1341,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,59
1342,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,58
1343,@FoxNews,2017-12-11,-0.296,0.104,0.896,0.0,57
1344,@FoxNews,2017-12-11,-0.296,0.099,0.901,0.0,56
1345,@FoxNews,2017-12-11,-0.4939,0.132,0.868,0.0,55
1346,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,54
1347,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,53
1348,@FoxNews,2017-12-11,0.3612,0.0,0.878,0.122,52
1349,@FoxNews,2017-12-11,0.4404,0.0,0.854,0.146,51
1350,@FoxNews,2017-12-11,-0.5267,0.175,0.825,0.0,50
1351,@FoxNews,2017-12-11,-0.7579,0.302,0.698,0.0,49
1352,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,48
1353,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,47
1354,@FoxNews,2017-12-11,-0.4939,0.151,0.849,0.0,46
1355,@FoxNews,2017-12-11,-0.4939,0.147,0.798,0.055,45
1356,@FoxNews,2017-12-11,-0.5574,0.438,0.446,0.116,44
1357,@FoxNews,2017-12-11,-0.3182,0.113,0.887,0.0,43
1358,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,42
1359,@FoxNews,2017-12-11,0.0772,0.0,0.925,0.075,41
1360,@FoxNews,2017-12-11,0.0772,0.0,0.944,0.056,40
1361,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,39
1362,@FoxNews,2017-12-11,0.0772,0.0,0.936,0.064,38
1363,@FoxNews,2017-12-11,0.0772,0.0,0.915,0.085,37
1364,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,36
1365,@FoxNews,2017-12-11,-0.34,0.245,0.636,0.118,35
1366,@FoxNews,2017-12-11,0.0772,0.0,0.92,0.08,34
1367,@FoxNews,2017-12-11,0.5859,0.0,0.789,0.211,33
1368,@FoxNews,2017-12-11,-0.6124,0.357,0.643,0.0,32
1369,@FoxNews,2017-12-11,0.6808,0.0,0.588,0.412,31
1370,@FoxNews,2017-12-11,0.34,0.0,0.882,0.118,30
1371,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,29
1372,@FoxNews,2017-12-11,0.4767,0.0,0.853,0.147,28
1373,@FoxNews,2017-12-11,0.7574,0.0,0.711,0.289,27
1374,@FoxNews,2017-12-11,-0.4588,0.25,0.75,0.0,26
1375,@FoxNews,2017-12-11,0.4215,0.0,0.763,0.237,25
1376,@FoxNews,2017-12-11,-0.3102,0.181,0.694,0.126,24
1377,@FoxNews,2017-12-11,-0.2263,0.106,0.894,0.0,23
1378,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,22
1379,@FoxNews,2017-12-11,-0.4588,0.158,0.842,0.0,21
1380,@FoxNews,2017-12-11,-0.1779,0.185,0.658,0.156,20
1381,@FoxNews,2017-12-11,0.3612,0.088,0.766,0.146,19
1382,@FoxNews,2017-12-11,0.4019,0.0,0.863,0.137,18
1383,@FoxNews,2017-12-11,-0.7841,0.385,0.615,0.0,17
1384,@FoxNews,2017-12-11,-0.6249,0.255,0.745,0.0,16
1385,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,15
1386,@FoxNews,2017-12-11,-0.296,0.104,0.896,0.0,14
1387,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,13
1388,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,12
1389,@FoxNews,2017-12-11,-0.5574,0.365,0.635,0.0,11
1390,@FoxNews,2017-12-11,0.5267,0.0,0.848,0.152,10
1391,@FoxNews,2017-12-11,-0.4754,0.192,0.735,0.073,9
1392,@FoxNews,2017-12-11,-0.8402,0.529,0.471,0.0,8
1393,@FoxNews,2017-12-11,0.5267,0.0,0.812,0.188,7
1394,@FoxNews,2017-12-11,0.743,0.0,0.73,0.27,6
1395,@FoxNews,2017-12-11,0.4767,0.0,0.829,0.171,5
1396,@FoxNews,2017-12-11,0.0,0.0,1.0,0.0,4
1397,@FoxNews,2017-12-11,0.5267,0.0,0.825,0.175,3
1398,@FoxNews,2017-12-11,-0.1027,0.123,0.877,0.0,2
1399,@FoxNews,2017-12-11,0.3818,0.0,0.86,0.14,1
1400,@nytimes,2017-12-11,-0.296,0.207,0.667,0.127,100
1401,@nytimes,2017-12-11,0.8733,0.0,0.573,0.427,99
1402,@nytimes,2017-12-11,0.25,0.087,0.787,0.126,98
1403,@nytimes,2017-12-11,0.6908,0.0,0.749,0.251,97
1404,@nytimes,2017-12-11,0.4215,0.0,0.787,0.213,96
1405,@nytimes,2017-12-11,0.0772,0.0,0.843,0.157,95
1406,@nytimes,2017-12-11,0.2023,0.168,0.588,0.244,94
1407,@nytimes,2017-12-11,-0.7506,0.407,0.484,0.109,93
1408,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,92
1409,@nytimes,2017-12-11,0.6369,0.0,0.625,0.375,91
1410,@nytimes,2017-12-11,0.5267,0.0,0.82,0.18,90
1411,@nytimes,2017-12-11,-0.4939,0.176,0.824,0.0,89
1412,@nytimes,2017-12-11,-0.34,0.118,0.882,0.0,88
1413,@nytimes,2017-12-11,-0.4939,0.127,0.873,0.0,87
1414,@nytimes,2017-12-11,-0.296,0.121,0.879,0.0,86
1415,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,85
1416,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,84
1417,@nytimes,2017-12-11,0.4767,0.0,0.853,0.147,83
1418,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,82
1419,@nytimes,2017-12-11,-0.5106,0.216,0.784,0.0,81
1420,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,80
1421,@nytimes,2017-12-11,-0.6597,0.241,0.759,0.0,79
1422,@nytimes,2017-12-11,-0.1531,0.068,0.932,0.0,78
1423,@nytimes,2017-12-11,-0.296,0.099,0.901,0.0,77
1424,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,76
1425,@nytimes,2017-12-11,-0.8126,0.399,0.435,0.167,75
1426,@nytimes,2017-12-11,-0.296,0.207,0.667,0.127,74
1427,@nytimes,2017-12-11,-0.8316,0.358,0.642,0.0,73
1428,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,72
1429,@nytimes,2017-12-11,0.0772,0.0,0.843,0.157,71
1430,@nytimes,2017-12-11,-0.7003,0.392,0.608,0.0,70
1431,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,69
1432,@nytimes,2017-12-11,0.3182,0.0,0.796,0.204,68
1433,@nytimes,2017-12-11,0.0772,0.0,0.936,0.064,67
1434,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,66
1435,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,65
1436,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,64
1437,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,63
1438,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,62
1439,@nytimes,2017-12-11,0.4404,0.11,0.686,0.203,61
1440,@nytimes,2017-12-11,-0.875,0.37,0.63,0.0,60
1441,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,59
1442,@nytimes,2017-12-11,0.5423,0.143,0.571,0.286,58
1443,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,57
1444,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,56
1445,@nytimes,2017-12-11,-0.296,0.099,0.901,0.0,55
1446,@nytimes,2017-12-11,0.3818,0.124,0.641,0.235,54
1447,@nytimes,2017-12-11,-0.3818,0.12,0.88,0.0,53
1448,@nytimes,2017-12-11,-0.6369,0.215,0.785,0.0,52
1449,@nytimes,2017-12-11,-0.3182,0.126,0.874,0.0,51
1450,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,50
1451,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,49
1452,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,48
1453,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,47
1454,@nytimes,2017-12-11,-0.6204,0.264,0.665,0.071,46
1455,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,45
1456,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,44
1457,@nytimes,2017-12-11,0.9169,0.0,0.52,0.48,43
1458,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,42
1459,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,41
1460,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,40
1461,@nytimes,2017-12-11,0.5859,0.0,0.648,0.352,39
1462,@nytimes,2017-12-11,0.4404,0.0,0.868,0.132,38
1463,@nytimes,2017-12-11,0.1027,0.105,0.773,0.123,37
1464,@nytimes,2017-12-11,-0.6249,0.321,0.584,0.095,36
1465,@nytimes,2017-12-11,0.0258,0.053,0.889,0.058,35
1466,@nytimes,2017-12-11,-0.3818,0.106,0.894,0.0,34
1467,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,33
1468,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,32
1469,@nytimes,2017-12-11,0.0772,0.0,0.939,0.061,31
1470,@nytimes,2017-12-11,0.25,0.14,0.676,0.185,30
1471,@nytimes,2017-12-11,0.3612,0.05,0.837,0.113,29
1472,@nytimes,2017-12-11,0.4588,0.0,0.833,0.167,28
1473,@nytimes,2017-12-11,0.6597,0.0,0.526,0.474,27
1474,@nytimes,2017-12-11,-0.7184,0.316,0.684,0.0,26
1475,@nytimes,2017-12-11,-0.7906,0.241,0.759,0.0,25
1476,@nytimes,2017-12-11,-0.5267,0.386,0.614,0.0,24
1477,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,23
1478,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,22
1479,@nytimes,2017-12-11,0.4215,0.0,0.851,0.149,21
1480,@nytimes,2017-12-11,0.7184,0.0,0.75,0.25,20
1481,@nytimes,2017-12-11,-0.6705,0.2,0.8,0.0,19
1482,@nytimes,2017-12-11,-0.5267,0.274,0.726,0.0,18
1483,@nytimes,2017-12-11,0.1779,0.0,0.922,0.078,17
1484,@nytimes,2017-12-11,-0.4019,0.137,0.863,0.0,16
1485,@nytimes,2017-12-11,-0.6195,0.18,0.82,0.0,15
1486,@nytimes,2017-12-11,-0.1531,0.156,0.745,0.099,14
1487,@nytimes,2017-12-11,0.6369,0.0,0.543,0.457,13
1488,@nytimes,2017-12-11,0.1779,0.0,0.925,0.075,12
1489,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,11
1490,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,10
1491,@nytimes,2017-12-11,0.1027,0.105,0.773,0.123,9
1492,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,8
1493,@nytimes,2017-12-11,-0.2263,0.128,0.872,0.0,7
1494,@nytimes,2017-12-11,0.128,0.143,0.695,0.162,6
1495,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,5
1496,@nytimes,2017-12-11,0.6467,0.0,0.816,0.184,4
1497,@nytimes,2017-12-11,0.4404,0.0,0.674,0.326,3
1498,@nytimes,2017-12-11,-0.8316,0.358,0.642,0.0,2
1499,@nytimes,2017-12-11,0.0,0.0,1.0,0.0,1
1500,@BBC,2017-12-11,-0.4019,0.231,0.769,0.0,100
1501,@BBC,2017-12-11,0.0,0.0,1.0,0.0,99
1502,@BBC,2017-12-11,0.4939,0.0,0.849,0.151,98
1503,@BBC,2017-12-11,-0.5574,0.135,0.865,0.0,97
1504,@BBC,2017-12-11,0.0,0.0,1.0,0.0,96
1505,@BBC,2017-12-11,0.34,0.0,0.888,0.112,95
1506,@BBC,2017-12-11,0.4939,0.0,0.814,0.186,94
1507,@BBC,2017-12-11,0.128,0.0,0.933,0.067,93
1508,@BBC,2017-12-11,-0.5574,0.146,0.854,0.0,92
1509,@BBC,2017-12-11,0.0,0.0,1.0,0.0,91
1510,@BBC,2017-12-11,0.0,0.0,1.0,0.0,90
1511,@BBC,2017-12-11,0.0,0.0,1.0,0.0,89
1512,@BBC,2017-12-11,0.4199,0.0,0.872,0.128,88
1513,@BBC,2017-12-11,0.4588,0.0,0.85,0.15,87
1514,@BBC,2017-12-11,0.0,0.0,1.0,0.0,86
1515,@BBC,2017-12-11,0.7177,0.0,0.667,0.333,85
1516,@BBC,2017-12-11,0.0,0.0,1.0,0.0,84
1517,@BBC,2017-12-11,-0.296,0.104,0.896,0.0,83
1518,@BBC,2017-12-11,0.2023,0.0,0.887,0.113,82
1519,@BBC,2017-12-11,0.0,0.0,1.0,0.0,81
1520,@BBC,2017-12-11,-0.743,0.296,0.704,0.0,80
1521,@BBC,2017-12-11,0.0,0.0,1.0,0.0,79
1522,@BBC,2017-12-11,-0.4215,0.128,0.872,0.0,78
1523,@BBC,2017-12-11,0.0,0.0,1.0,0.0,77
1524,@BBC,2017-12-11,0.6124,0.064,0.738,0.198,76
1525,@BBC,2017-12-11,0.0,0.0,1.0,0.0,75
1526,@BBC,2017-12-11,0.0258,0.132,0.696,0.172,74
1527,@BBC,2017-12-11,-0.34,0.124,0.876,0.0,73
1528,@BBC,2017-12-11,0.5574,0.0,0.805,0.195,72
1529,@BBC,2017-12-11,0.0,0.0,1.0,0.0,71
1530,@BBC,2017-12-11,0.5859,0.0,0.821,0.179,70
1531,@BBC,2017-12-11,0.0,0.0,1.0,0.0,69
1532,@BBC,2017-12-11,0.7783,0.0,0.702,0.298,68
1533,@BBC,2017-12-11,0.3182,0.0,0.897,0.103,67
